Severity,Check,TenderKey,Authority,Detail,Value
HIGH,POSSIBLE_DUPLICATE,b70d139a7fdb,NHPC,same reference number on two records,NH/PPS-III/NIT/PR11925/234/1/220DATED17012026
HIGH,POSSIBLE_DUPLICATE,721e950e0465,NHPC,same reference number on two records,GEM/2026/B/7113097ANDNH/TSV/CONT/EC-173/NIT-1062/2025-26/375DATED15/01/2026
HIGH,POSSIBLE_DUPLICATE,cbca2cca5074,NHPC,same reference number on two records,2026NHPC8941151
HIGH,POSSIBLE_DUPLICATE,179d9dc57eba,NHPC,same reference number on two records,GEM/2025/B/7031760
HIGH,POSSIBLE_DUPLICATE,85f364d0e532,NHPC,same reference number on two records,GEM/2025/B/7056727
HIGH,POSSIBLE_DUPLICATE,8a13f364c9b7,NHPC,same reference number on two records,2025NHPC891839
HIGH,POSSIBLE_DUPLICATE,554df2189e4b,NHPC,same reference number on two records,GEM/2025/B/7028399
HIGH,POSSIBLE_DUPLICATE,d6eeeec95f55,NHPC,same reference number on two records,GEM/2025/B/6972537
HIGH,POSSIBLE_DUPLICATE,f7df20cf5c5d,NHPC,same reference number on two records,GEM/2025/B/6919473
HIGH,POSSIBLE_DUPLICATE,17d086a7af8d,NHPC,same reference number on two records,GEM/2025/B/7002564
HIGH,POSSIBLE_DUPLICATE,f0b9cf539474,NHPC,same reference number on two records,GEM/2025/B/6966597
HIGH,POSSIBLE_DUPLICATE,ed4a5afbb09b,NHPC,same reference number on two records,GEM/2025/B/6954550
HIGH,POSSIBLE_DUPLICATE,9c5b8bce913c,NHPC,same reference number on two records,GEM/2025/B/6918911DATED27-11-2025
HIGH,POSSIBLE_DUPLICATE,0b226b8903a0,NHPC,same reference number on two records,NH/BSPS/CC/HM/38/2025-26/361
HIGH,POSSIBLE_DUPLICATE,04db781b70e4,NHPC,same reference number on two records,NH/CCW/CC-II/CO-430/PR16025/2
HIGH,POSSIBLE_DUPLICATE,ee8303fef88e,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/CW-702/2025/NIT-09/130DATED10112025TENDERID2025NHPC8837621
HIGH,POSSIBLE_DUPLICATE,f631ac5dcf5a,NHPC,same reference number on two records,GEM/2025/B/6850300DATED04-11-2025
HIGH,POSSIBLE_DUPLICATE,65a29ff57a1d,NHPC,same reference number on two records,NH-RPS-DC/9/2025-DAMC/117
HIGH,POSSIBLE_DUPLICATE,0e58060d420c,NHPC,same reference number on two records,GEM/2025/B/6737196DATED28102025
HIGH,POSSIBLE_DUPLICATE,fad3aa1bafa6,NHPC,same reference number on two records,NH/CPS-1/PC/W-1560/2025-26/296DATED25/10/2025
HIGH,POSSIBLE_DUPLICATE,5f02b9736453,NHPC,same reference number on two records,GEM/2025/B/6554304
HIGH,POSSIBLE_DUPLICATE,49a1ab061c66,NHPC,same reference number on two records,GEM/2025/B/6592902
HIGH,POSSIBLE_DUPLICATE,d9a72334fd08,NHPC,same reference number on two records,GEM/2025/B/6689726
HIGH,POSSIBLE_DUPLICATE,5d701b20467b,NHPC,same reference number on two records,NH/PSP/MASINTA/PR16925/22/01
HIGH,POSSIBLE_DUPLICATE,135691519391,NHPC,same reference number on two records,NH-RPS-PH01213/9/2025-PH/80
HIGH,POSSIBLE_DUPLICATE,8f73731f7cbc,NHPC,same reference number on two records,GEM/2025/B/6678661
HIGH,POSSIBLE_DUPLICATE,5a6ed38b4b9a,NHPC,same reference number on two records,NH/PPS-III/NIT/PR11925/44/01/77DATED08-09-2025
HIGH,POSSIBLE_DUPLICATE,eb26e1655df2,NHPC,same reference number on two records,NH/CPS-II/CONT/E-146705/2025-26/10DATE09092025
HIGH,POSSIBLE_DUPLICATE,af4e83bd4137,NHPC,same reference number on two records,NH/DG/CONTRACT/1071/2025-26/48
HIGH,POSSIBLE_DUPLICATE,88be6efeec6b,NHPC,same reference number on two records,2025NHPC8751311
HIGH,POSSIBLE_DUPLICATE,e6b6d520263d,NHPC,same reference number on two records,NH/CPS-1/PC/W-1522/2025-26/186DATED22/08/2025
HIGH,POSSIBLE_DUPLICATE,4c86a8c23918,NHPC,same reference number on two records,NH/SPS/PC/NIT-08/25-26/512-522DATED22/08/2025CPPPTENDERID2025NHPC8742841
HIGH,POSSIBLE_DUPLICATE,e648a3b42569,NHPC,same reference number on two records,GEM/2025/B/6567807DATED21-08-2025
HIGH,POSSIBLE_DUPLICATE,ef05c4536b1b,NHPC,same reference number on two records,GEM/2025/B/6558620
HIGH,POSSIBLE_DUPLICATE,d72aed6ba57a,NHPC,same reference number on two records,2025NHPC8735481
HIGH,POSSIBLE_DUPLICATE,1a41a912a255,NHPC,same reference number on two records,GEM/2025/B/6481242
HIGH,POSSIBLE_DUPLICATE,210a85c98a7b,NHPC,same reference number on two records,GEM/2025/B/6535696
HIGH,POSSIBLE_DUPLICATE,0440a5f465f1,NHPC,same reference number on two records,NH/CCW/CC-III/CO-406/PR-10925/83
HIGH,POSSIBLE_DUPLICATE,8b1e0ae2627b,NHPC,same reference number on two records,GEM/2025/B/6460470DATED31-07-2025
HIGH,POSSIBLE_DUPLICATE,1c8348a48c76,NHPC,same reference number on two records,2025NHPC8715291
HIGH,POSSIBLE_DUPLICATE,9845e3099b25,NHPC,same reference number on two records,NBPS/CNP/2025-26/W-29/256
HIGH,POSSIBLE_DUPLICATE,797ff1e2ee80,NHPC,same reference number on two records,GEM/2025/B/6420837DATED26-07-2025
HIGH,POSSIBLE_DUPLICATE,bc9b6e3828b8,NHPC,same reference number on two records,2025NHPC8701581
HIGH,POSSIBLE_DUPLICATE,df16b4911df7,NHPC,same reference number on two records,NH/DPS/CONT/NIT-248/2025/E142553DATED29072025
HIGH,POSSIBLE_DUPLICATE,5f696b3d7670,NHPC,same reference number on two records,2025NHPC8695661
HIGH,POSSIBLE_DUPLICATE,1cc46745d052,NHPC,same reference number on two records,NH/CPS-II/CONT/E-144884/2024-25/06DATE25072025
HIGH,POSSIBLE_DUPLICATE,e66aeb011d6c,NHPC,same reference number on two records,GEM/2025/B/6318858
HIGH,POSSIBLE_DUPLICATE,3a255ae2d237,NHPC,same reference number on two records,2025NHPC8644421
HIGH,POSSIBLE_DUPLICATE,285bacab4214,NHPC,same reference number on two records,2025NHPC8637851
HIGH,POSSIBLE_DUPLICATE,f2502b315e1f,NHPC,same reference number on two records,GEM/2025/B/6358397
HIGH,POSSIBLE_DUPLICATE,dd5b95174a0b,NHPC,same reference number on two records,2025NHPC8666621
HIGH,POSSIBLE_DUPLICATE,e2abf1904ce2,NHPC,same reference number on two records,NH/SPS/CD/NIT-106/25-26/323-333TENDERID2025NHPC8678841
HIGH,POSSIBLE_DUPLICATE,644efec4e2b9,NHPC,same reference number on two records,NH/DG/CONTRACT/1069/2025-26/25
HIGH,POSSIBLE_DUPLICATE,2b72e46dc113,NHPC,same reference number on two records,NH/TSV/CONT/EC-163/NIT-1031/2025-26/141DATED08/07/2025ANDE-TENDERID2025NHPC8654351
HIGH,POSSIBLE_DUPLICATE,d3c9d420f192,NHPC,same reference number on two records,NH/DG/CONTRACT/1068/2025-26/22DATED02/07/2025
HIGH,POSSIBLE_DUPLICATE,358df65320e3,NHPC,same reference number on two records,GEM/2025/B/6196209
HIGH,POSSIBLE_DUPLICATE,b178970675aa,NHPC,same reference number on two records,GEM/2025/B/6353880
HIGH,POSSIBLE_DUPLICATE,505fdc8a5dab,NHPC,same reference number on two records,NH/TSV/CONT/EC-166/NIT-1029/2025-26/134DATED02/07/2025ANDE-TENDERID2025NHPC8670561
HIGH,POSSIBLE_DUPLICATE,52bc194d9ecb,NHPC,same reference number on two records,NH/CPS-III/CONT/142370/2025-26/88DATED30062025
HIGH,POSSIBLE_DUPLICATE,0222aa20f11b,NHPC,same reference number on two records,GEM/2025/B/6377314
HIGH,POSSIBLE_DUPLICATE,3c981d484f2d,NHPC,same reference number on two records,GEM/2025/B/6304847
HIGH,POSSIBLE_DUPLICATE,17334ad68161,NHPC,same reference number on two records,GEM/2025/B/6294043
HIGH,POSSIBLE_DUPLICATE,6d828bef9a4a,NHPC,same reference number on two records,GEM/2025/B/6381602
HIGH,POSSIBLE_DUPLICATE,51581c7e3708,NHPC,same reference number on two records,NH/BSPS/CC/PH/11/2025-26/095
HIGH,POSSIBLE_DUPLICATE,c73d7f6b27e5,NHPC,same reference number on two records,NH/CPS-III/CONT/140221/2025-26/84
HIGH,POSSIBLE_DUPLICATE,3cf84185e213,NHPC,same reference number on two records,GEM/2025/B/6342587
HIGH,POSSIBLE_DUPLICATE,e6b99597f1ba,NHPC,same reference number on two records,GEM/2025/B/6295664
HIGH,POSSIBLE_DUPLICATE,a9498df26c05,NHPC,same reference number on two records,2025NHPC8646711
HIGH,POSSIBLE_DUPLICATE,14b62e6b960e,NHPC,same reference number on two records,GEM/2025/B/6304891
HIGH,POSSIBLE_DUPLICATE,a4c0c5735d62,NHPC,same reference number on two records,2025NHPC8641571
HIGH,POSSIBLE_DUPLICATE,25536f7096ca,NHPC,same reference number on two records,2025NHPC8613421
HIGH,POSSIBLE_DUPLICATE,860e33a54de8,NHPC,same reference number on two records,2025NHPC8623151
HIGH,POSSIBLE_DUPLICATE,4baa0e140248,NHPC,same reference number on two records,2025NHPC8624041
HIGH,POSSIBLE_DUPLICATE,2b4646e2f648,NHPC,same reference number on two records,NH/CCW/CC-III/CO-389/PR10625/25
HIGH,POSSIBLE_DUPLICATE,a527a95f95b0,NHPC,same reference number on two records,NH/TSV/CONT/EC-162/NIT-1015/2025-26/24DATED21/04/2025E-TENDERNO2025NHPC8572241
HIGH,POSSIBLE_DUPLICATE,332eb2f756e2,NHPC,same reference number on two records,NH/CCW/CCII/CO-385/PR60824/6
HIGH,POSSIBLE_DUPLICATE,c1b602cd0571,NHPC,same reference number on two records,2025NHPC8497071
HIGH,POSSIBLE_DUPLICATE,2a5cc9b74259,NHPC,same reference number on two records,GEM/2025/B/6030038
HIGH,POSSIBLE_DUPLICATE,f228788d23da,NHPC,same reference number on two records,NH/BSPS/CC/PH/57/2024-25/606
HIGH,POSSIBLE_DUPLICATE,eedd0880890d,NHPC,same reference number on two records,GEM/2025/B/6032743DATED13-03-2025
HIGH,POSSIBLE_DUPLICATE,fd3cc2a91f77,NHPC,same reference number on two records,2025NHPC8530401
HIGH,POSSIBLE_DUPLICATE,0a316697f821,NHPC,same reference number on two records,GEM/2025/B/6031101
HIGH,POSSIBLE_DUPLICATE,03d75d63ad81,NHPC,same reference number on two records,GEM/2025/B/6008423DATED06032025
HIGH,POSSIBLE_DUPLICATE,4d1d6d9ecf1a,NHPC,same reference number on two records,NH/CCW/CC-I/CO-367/BSUL/PR/JSP/2024-25/383
HIGH,POSSIBLE_DUPLICATE,ffc891c000b8,NHPC,same reference number on two records,2025NHPC8506311
HIGH,POSSIBLE_DUPLICATE,1c2d029c27d2,NHPC,same reference number on two records,GEM/2025/B/5977173
HIGH,POSSIBLE_DUPLICATE,88d9f8be8ab5,NHPC,same reference number on two records,2025NHPC8494191
HIGH,POSSIBLE_DUPLICATE,20b15b38ae5a,NHPC,same reference number on two records,2025NHPC8480361
HIGH,POSSIBLE_DUPLICATE,aa2f8d6147c9,NHPC,same reference number on two records,2025NHPC8492361
HIGH,POSSIBLE_DUPLICATE,77175682d0a2,NHPC,same reference number on two records,NH/TSV/CONT/RM-202/NIT-1000/2024-25/475DATED14/02/2025
HIGH,POSSIBLE_DUPLICATE,dbe050648298,NHPC,same reference number on two records,NH/TSV/CONT/RM-202/NIT-1000/2024-25/472DATED13/02/2025
HIGH,POSSIBLE_DUPLICATE,f3cf4f6649a4,NHPC,same reference number on two records,2025NHPC8467051
HIGH,POSSIBLE_DUPLICATE,2504c5e5aa27,NHPC,same reference number on two records,GEM/2025/B/5884423
HIGH,POSSIBLE_DUPLICATE,59f103cdc5e4,NHPC,same reference number on two records,NH/TSV/CONT/RM-206/NIT-993/2024-25/337DATED01/02/2025GEMBIDNOGEM/2025/B/5898823
HIGH,POSSIBLE_DUPLICATE,941209f0d46e,NHPC,same reference number on two records,2025NHPC8454211
HIGH,POSSIBLE_DUPLICATE,70d1eb84d131,NHPC,same reference number on two records,2025NHPC8457561
HIGH,POSSIBLE_DUPLICATE,20e0cbb409f8,NHPC,same reference number on two records,2025NHPC8424401
HIGH,POSSIBLE_DUPLICATE,1e78dbc85b5c,NHPC,same reference number on two records,2025NHPC8432971
HIGH,POSSIBLE_DUPLICATE,030ccd820493,NHPC,same reference number on two records,GEM/2024/B/5708461
HIGH,POSSIBLE_DUPLICATE,ffbb057aafdf,NHPC,same reference number on two records,2025NHPC8448731
HIGH,POSSIBLE_DUPLICATE,264766e5979b,NHPC,same reference number on two records,NH/DPS/CONT/NIT-229/2025/E129998DATED17012025
HIGH,POSSIBLE_DUPLICATE,0a0e1e4007ab,NHPC,same reference number on two records,GEM/2025/B/5793707
HIGH,POSSIBLE_DUPLICATE,d8f54c62f4f1,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/CW-668/2024/NIT-26/600DATED09012025
HIGH,POSSIBLE_DUPLICATE,9ad07c51e519,NHPC,same reference number on two records,GEM/2024/B/5755907
HIGH,POSSIBLE_DUPLICATE,423efcf3de47,NHPC,same reference number on two records,GEM/2025/B/5772589
HIGH,POSSIBLE_DUPLICATE,5328a45cba01,NHPC,same reference number on two records,NH/CPS-1/PC/W-1482/2024-25/712DATED07/01/2025
HIGH,POSSIBLE_DUPLICATE,fc7e6bce4467,NHPC,same reference number on two records,NH/CCW/CC-I/CO-357/BSUL/PR/JSP/2024-25/379
HIGH,POSSIBLE_DUPLICATE,da580ea91f71,NHPC,same reference number on two records,NH/TSV/CONT/MC-153/NIT-988/2024-25/296DATED02/01/2025ANDE-TENDERNO2025NHPC8424231
HIGH,POSSIBLE_DUPLICATE,2044a8e4f03e,NHPC,same reference number on two records,2024NHPC8387811
HIGH,POSSIBLE_DUPLICATE,167a4c1055d8,NHPC,same reference number on two records,GEM/2024/B/5738127
HIGH,POSSIBLE_DUPLICATE,d8b29669779a,NHPC,same reference number on two records,2024NHPC8354261
HIGH,POSSIBLE_DUPLICATE,f8a5f63a574a,NHPC,same reference number on two records,NH/SPS/CD/NIT-12/2024-25/959-968DATED14/12/20242024NHPC8397721
HIGH,POSSIBLE_DUPLICATE,82d8b54eeb4d,NHPC,same reference number on two records,2024NHPC8397661
HIGH,POSSIBLE_DUPLICATE,d50acba181e8,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/MW-665/2024/NIT-24/566DATED14122024
HIGH,POSSIBLE_DUPLICATE,165dcbbb0d79,NHPC,same reference number on two records,GEM/2024/B/5686648DATED10122024
HIGH,POSSIBLE_DUPLICATE,0c09b376822a,NHPC,same reference number on two records,GEM/2024/B/5676331
HIGH,POSSIBLE_DUPLICATE,47d47fd0a74e,NHPC,same reference number on two records,LTHPL/TSVI/PNC/NIT-34/2024/483
HIGH,POSSIBLE_DUPLICATE,5a02fe84f0dc,NHPC,same reference number on two records,2024NHPC8389671
HIGH,POSSIBLE_DUPLICATE,634806ee0fe4,NHPC,same reference number on two records,2024NHPC8386131
HIGH,POSSIBLE_DUPLICATE,96c39401e100,NHPC,same reference number on two records,NH/CCW/CC-II/CO-353/PR16024/6
HIGH,POSSIBLE_DUPLICATE,0f31bfc63167,NHPC,same reference number on two records,NH/CPS-1/PC/W-1445/2024-25/598DATED27/11/2024
HIGH,POSSIBLE_DUPLICATE,bcab99c95ddd,NHPC,same reference number on two records,GEM/2024/B/5502670
HIGH,POSSIBLE_DUPLICATE,c2b43c58d27c,NHPC,same reference number on two records,2024NHPC8364771
HIGH,POSSIBLE_DUPLICATE,ce90d31fa850,NHPC,same reference number on two records,2024NHPC8357351
HIGH,POSSIBLE_DUPLICATE,997299a07105,NHPC,same reference number on two records,NH/TSV/CONT/EC-129/NIT-973/2024-25/332DATED15/11/2024E-TENDERID2024NHPC8347341
HIGH,POSSIBLE_DUPLICATE,b685d76a21e1,NHPC,same reference number on two records,-NITNONH/TSV/CONT/MC-153/NIT-972/2024-25/328DATED14/11/2024E-TENDERNO2024NHPC8350171
HIGH,POSSIBLE_DUPLICATE,24cab9c1f9d6,NHPC,same reference number on two records,GEM/2024/B/5546207DATED28-10-2024
HIGH,POSSIBLE_DUPLICATE,5c4255d16d24,NHPC,same reference number on two records,NH/TSV/CONT/RM-202/NIT-961/2024-25/267DATED22/10/2024
HIGH,POSSIBLE_DUPLICATE,1cf009ef92e7,NHPC,same reference number on two records,2024NHPC8317221
HIGH,POSSIBLE_DUPLICATE,ad3872d9dac2,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/CSR-658/2024/NIT-17/503DATED16102024
HIGH,POSSIBLE_DUPLICATE,39538bc56589,NHPC,same reference number on two records,E-FILE-127784/2024-25/23
HIGH,POSSIBLE_DUPLICATE,2318a4eadcd8,NHPC,same reference number on two records,NH/BSPS/CC/HM/33/2024-25/296
HIGH,POSSIBLE_DUPLICATE,00b49622b677,NHPC,same reference number on two records,2024NHPC8255521
HIGH,POSSIBLE_DUPLICATE,379df33e02c9,NHPC,same reference number on two records,NH/CCW/CC-I/CO-339/PR16924/11DT17092024
HIGH,POSSIBLE_DUPLICATE,bb2432fafa11,NHPC,same reference number on two records,GEM/2024/B/5418139DATED28-09-2024
HIGH,POSSIBLE_DUPLICATE,929bdfafc0df,NHPC,same reference number on two records,2024NHPC8218061
HIGH,POSSIBLE_DUPLICATE,31bcb0ccde9a,NHPC,same reference number on two records,2024NHPC8262861
HIGH,POSSIBLE_DUPLICATE,84b486478b03,NHPC,same reference number on two records,GEM/2024/B/5258295
HIGH,POSSIBLE_DUPLICATE,1a2e98b82774,NHPC,same reference number on two records,GEM/2024/B/5354865DATED11092024
HIGH,POSSIBLE_DUPLICATE,6b9fb4b51c2f,NHPC,same reference number on two records,NH/CPS-1/PC/W-1462/2024-25/483DATED09/09/2024GEM/2024/B/5376538
HIGH,POSSIBLE_DUPLICATE,f4dc3766007f,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/MW-649/2024/NIT-12/452DATED07092024
HIGH,POSSIBLE_DUPLICATE,04ff7091d1cb,NHPC,same reference number on two records,2024NHPC8242451
HIGH,POSSIBLE_DUPLICATE,bf9ac71b975d,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/MW-652/2024/NIT-11/447DATED04092024
HIGH,POSSIBLE_DUPLICATE,edbf433c525a,NHPC,same reference number on two records,NH/TSV/CONT/RM-191/NIT-948/2024-25/179DATED03/09/2024
HIGH,POSSIBLE_DUPLICATE,82ba5ef5992b,NHPC,same reference number on two records,GEM/2024/B/5208466
HIGH,POSSIBLE_DUPLICATE,4a20d62b6be2,NHPC,same reference number on two records,GEM/2024/B/5249654DATED06082024
HIGH,POSSIBLE_DUPLICATE,fc0e3027f619,NHPC,same reference number on two records,GEM/2024/B/5196393DATED02082024
HIGH,POSSIBLE_DUPLICATE,5017d0c6c9b5,NHPC,same reference number on two records,LTHPL/TSVI/PNC/NIT-34/2024/454
HIGH,POSSIBLE_DUPLICATE,ba8a754ee931,NHPC,same reference number on two records,2024NHPC8163031
HIGH,POSSIBLE_DUPLICATE,b108825b1a8b,NHPC,same reference number on two records,GEM/2024/B/4981105
HIGH,POSSIBLE_DUPLICATE,fd711938bfcf,NHPC,same reference number on two records,GEM/2024/B/5103359
HIGH,POSSIBLE_DUPLICATE,b18a8a06b32b,NHPC,same reference number on two records,NH/BSPS/CC/PH/13/2024-25/142
HIGH,POSSIBLE_DUPLICATE,c8f53b303f1d,NHPC,same reference number on two records,NH/CPS-1/PC/W-1445/2024-25/268DATED-28/06/2024
HIGH,POSSIBLE_DUPLICATE,98dfe946113f,NHPC,same reference number on two records,2024NHPC8134141
HIGH,POSSIBLE_DUPLICATE,6c37739193e5,NHPC,same reference number on two records,GEM/2024/B/5095388
HIGH,POSSIBLE_DUPLICATE,b60fc66c044b,NHPC,same reference number on two records,NH/TSV/CONT/RM-192/NIT-921/2024-25/83DATED26/06/2024
HIGH,POSSIBLE_DUPLICATE,c0a8788305e9,NHPC,same reference number on two records,2024NHPC8127021
HIGH,POSSIBLE_DUPLICATE,ef1d92f9d89b,NHPC,same reference number on two records,NH-RPS-PH01213/5/2023-PH/34
HIGH,POSSIBLE_DUPLICATE,11bfb5d2c139,NHPC,same reference number on two records,GEM/2024/B/4946744
HIGH,POSSIBLE_DUPLICATE,922bf2d72cf9,NHPC,same reference number on two records,2024NHPC8093311
HIGH,POSSIBLE_DUPLICATE,46f3ccf82938,NHPC,same reference number on two records,NH/CCW/CC-II/CO-318/PR16923/52
HIGH,POSSIBLE_DUPLICATE,7417f80eaed2,NHPC,same reference number on two records,2024NHPC8057331
HIGH,POSSIBLE_DUPLICATE,5885257d0ea3,NHPC,same reference number on two records,GEM/2024/B/4916736
HIGH,POSSIBLE_DUPLICATE,a26b476e11dd,NHPC,same reference number on two records,NH/BSPS/CC/PH/03/2024-25/66
HIGH,POSSIBLE_DUPLICATE,1c8ff91df3b5,NHPC,same reference number on two records,GEM/2024/B/4823850
HIGH,POSSIBLE_DUPLICATE,4243f5a25dc3,NHPC,same reference number on two records,GEM/2024/B/4856537
HIGH,POSSIBLE_DUPLICATE,8886f889af12,NHPC,same reference number on two records,2024NHPC8035591
HIGH,POSSIBLE_DUPLICATE,ff16a4b6d684,NHPC,same reference number on two records,NH/DPS/CONT/NIT-182/2024/E113767DATED06042024
HIGH,POSSIBLE_DUPLICATE,473a0fe18d7a,NHPC,same reference number on two records,NH/DPS/CONT/NIT-181/2024/E111134DATED05042024
HIGH,POSSIBLE_DUPLICATE,c71ed221fcba,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/MW-609/2023/NIT-25/296DATED21032024
HIGH,POSSIBLE_DUPLICATE,f426e95e18e4,NHPC,same reference number on two records,NH/BSPS/CC/PH/71/2023-24/618
HIGH,POSSIBLE_DUPLICATE,1f18ada152ec,NHPC,same reference number on two records,2024NHPC8002021
HIGH,POSSIBLE_DUPLICATE,df4046d9f847,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/MW-599/2024/NIT-23/277DTD02032024
HIGH,POSSIBLE_DUPLICATE,eb591d6556c2,NHPC,same reference number on two records,NH/SPS/CD/NIT-27/2023-24/1043-53DT24-02-2024TENDERID2024NHPC7974131
HIGH,POSSIBLE_DUPLICATE,39d358604030,NHPC,same reference number on two records,GEM/2024/B/4531978
HIGH,POSSIBLE_DUPLICATE,01d49b9405c6,NHPC,same reference number on two records,GEM/2024/B/4545138
HIGH,POSSIBLE_DUPLICATE,32ef02cfec89,NHPC,same reference number on two records,2024NHPC7892361
HIGH,POSSIBLE_DUPLICATE,f0d8d6119742,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/MW-609/2023/NIT-21/239DATED25012024
HIGH,POSSIBLE_DUPLICATE,2f090e422def,NHPC,same reference number on two records,NH/SPS/CD/NIT-21/2023-24/909-919TENDERID2024NHPC7912471
HIGH,POSSIBLE_DUPLICATE,973f98d8eb95,NHPC,same reference number on two records,2024NHPC7913881
HIGH,POSSIBLE_DUPLICATE,ff0074150374,NHPC,same reference number on two records,2023NHPC7752931
HIGH,POSSIBLE_DUPLICATE,81c8e3b84bf8,NHPC,same reference number on two records,2024NHPC7886182
HIGH,POSSIBLE_DUPLICATE,2f510fa8451a,NHPC,same reference number on two records,NH/WPPJ/2023/124DATED29122023
HIGH,POSSIBLE_DUPLICATE,ab71659c4c5c,NHPC,same reference number on two records,NH/TSV/CONT/EC-129/NIT-885/2023-24/785DATED04/01/2024
HIGH,POSSIBLE_DUPLICATE,c02dda34e619,NHPC,same reference number on two records,2023NHPC7865641
HIGH,POSSIBLE_DUPLICATE,0e26a60e6616,NHPC,same reference number on two records,2023NHPC7881471
HIGH,POSSIBLE_DUPLICATE,45aead237a82,NHPC,same reference number on two records,NH/SLP/CONT/2023/C-15/NIT/78629/12/2023
HIGH,POSSIBLE_DUPLICATE,b908284efe00,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/MW-599/2023/NIT-19/202DATED18122023
HIGH,POSSIBLE_DUPLICATE,60734b983656,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/MW-603/2023/NIT-18/201DATED18122023
HIGH,POSSIBLE_DUPLICATE,b02984822337,NHPC,same reference number on two records,2023NHPC7849461
HIGH,POSSIBLE_DUPLICATE,919a8c10240b,NHPC,same reference number on two records,2023NHPC7816041
HIGH,POSSIBLE_DUPLICATE,d5c769318c3a,NHPC,same reference number on two records,2023NHPC7799741
HIGH,POSSIBLE_DUPLICATE,53b15f8036c8,NHPC,same reference number on two records,2023NHPC7782831
HIGH,POSSIBLE_DUPLICATE,3ca66b087754,NHPC,same reference number on two records,2023NHPC7756441
HIGH,POSSIBLE_DUPLICATE,e5dd2e9701ca,NHPC,same reference number on two records,NH/TSV/CONT/EC-146/NIT-871/2023-24/698DATED03/11/2023
HIGH,POSSIBLE_DUPLICATE,c78c1031c4f5,NHPC,same reference number on two records,GEM/2023/B/4099214
HIGH,POSSIBLE_DUPLICATE,27af1087145d,NHPC,same reference number on two records,NH/SLP/CONT/2023/C-15/NIT/639
HIGH,POSSIBLE_DUPLICATE,c1d9da22045b,NHPC,same reference number on two records,NH/CCW/CC-III/CO-266/PR16623/2
HIGH,POSSIBLE_DUPLICATE,0d06658b82c7,NHPC,same reference number on two records,GEM/2023/B/3895352
HIGH,POSSIBLE_DUPLICATE,4d82c26e400d,NHPC,same reference number on two records,NH/SLP/CONT/2023/C-32/NIT/609
HIGH,POSSIBLE_DUPLICATE,6c80cac78597,NHPC,same reference number on two records,NH/BSPS/CC/CW/23/2023-24/194
HIGH,POSSIBLE_DUPLICATE,24ad089cf0b2,NHPC,same reference number on two records,GEM/2023/B/3961229
HIGH,POSSIBLE_DUPLICATE,a7170b5639e6,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/CW-596/2023/NIT-10/108DATED13092023
HIGH,POSSIBLE_DUPLICATE,cfb53d1c988f,NHPC,same reference number on two records,NH/PPS-III/NIT/PR11923/116/1/175DATED02/09/2023
HIGH,POSSIBLE_DUPLICATE,4067d1327614,NHPC,same reference number on two records,NH/SPS/CD/NIT-08/2023-24/311-320
HIGH,POSSIBLE_DUPLICATE,92fab24fa78f,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/MW-588/2023/NIT-08/94DATED14082023
HIGH,POSSIBLE_DUPLICATE,69784d2b1c73,NHPC,same reference number on two records,2023NHPC7665361
HIGH,POSSIBLE_DUPLICATE,86e44d93912e,NHPC,same reference number on two records,2023NHPC766479
HIGH,POSSIBLE_DUPLICATE,21f543ed4b3f,NHPC,same reference number on two records,NH/PPS-III/NIT/PR11923/62/1/149DATED08/08/2023
HIGH,POSSIBLE_DUPLICATE,747beec50427,NHPC,same reference number on two records,2023NHPC7658991
HIGH,POSSIBLE_DUPLICATE,f9def2a40025,NHPC,same reference number on two records,NH/BSPS/CC/PH/16/2023-24/127
HIGH,POSSIBLE_DUPLICATE,11f39d74fbfc,NHPC,same reference number on two records,2023NHPC7636421
HIGH,POSSIBLE_DUPLICATE,c47d9511e240,NHPC,same reference number on two records,NH/PPS-III/NIT/PR11923/67/1/126DATED22/07/2023
HIGH,POSSIBLE_DUPLICATE,a25373038a30,NHPC,same reference number on two records,2023NHPC7607631
HIGH,POSSIBLE_DUPLICATE,2d0c59de8bbe,NHPC,same reference number on two records,NH/CC-IV/CO-260/PR11521/260
HIGH,POSSIBLE_DUPLICATE,7c5627a15730,NHPC,same reference number on two records,NH/SEWA-II/CONTRACTS/MW-579/2023/NIT-06/59
HIGH,POSSIBLE_DUPLICATE,251aa9b2b73b,NHPC,same reference number on two records,/-II//MW-582/2023/-04/54292023
HIGH,POSSIBLE_DUPLICATE,630e7dd38182,NHPC,same reference number on two records,2023NHPC7344241
